                  创业板指 (399006)													
													
      时间	    开盘	    最高	    最低	    收盘	         成交量	   MA.MA1   	   MA.MA2   	   MA.MA3   	   MA.MA4   				
2017	4	24	14	10	1816.34	1818.94	1816.13	1818.69	73372	1817.45	1823.32	1836.99	           
2017	4	24	14	15	1818.75	1818.95	1814.84	1815.37	70656	1817.03	1822.72	1836.75	           
2017	4	24	14	20	1815.44	1818.19	1814.86	1818.17	70557	1816.77	1822.23	1836.55	           
2017	4	24	14	25	1818.01	1819.77	1817.77	1819.77	79481	1818.97	1821.75	1836.35	           
2017	4	24	14	30	1819.76	1821.65	1819.72	1821.17	99016	1820.47	1821.3	1836.15	           
2017	4	24	14	35	1821.23	1821.23	1818.63	1819.03	93924	1820.09	1820.86	1835.91	           
2017	4	24	14	40	1819.07	1820.05	1817.93	1817.93	92814	1818.5	1820.36	1835.66	           
2017	4	24	14	45	1817.77	1817.78	1813.5	1814.21	136271	1816.08	1819.78	1835.34	1847.49
2017	4	24	14	50	1814.07	1815.58	1813.04	1815.01	139671	1814.59	1819.22	1835.02	1847.25
2017	4	24	14	55	1814.83	1815.16	1811.1	1811.74	184206	1813.38	1818.67	1834.7	1847.03
2017	4	24	15	0	1811.78	1811.78	1808.57	1809.91	196256	1810.81	1818.13	1834.36	1846.79
2017	4	25	9	35	1809.56	1816.71	1809.56	1816.15	336566	1813.03	1817.65	1834.12	1846.56
2017	4	25	9	40	1816.15	1816.26	1813.53	1814	224944	1815.09	1817.15	1833.86	1846.31
2017	4	25	9	45	1814.12	1814.12	1808.31	1808.34	199002	1811.16	1816.56	1833.55	1846.04
2017	4	25	9	50	1808.44	1814.2	1807.67	1813.79	191624	1811.06	1816.09	1833.33	1845.79
2017	4	25	9	55	1813.94	1819.17	1813.94	1818.86	193888	1816.34	1815.72	1833.14	1845.56
2017	4	25	10	0	1818.84	1821.61	1818.62	1821.3	193300	1820.09	1815.38	1832.98	1845.35
2017	4	25	10	5	1821.43	1825.5	1821.43	1825.35	206813	1823.31	1815.11	1832.87	1845.14
2017	4	25	10	10	1825.25	1825.65	1823.79	1824.46	180713	1824.88	1814.89	1832.72	1844.94
2017	4	25	10	15	1824.39	1827.5	1823.56	1827.34	174257	1825.91	1814.68	1832.59	1844.76
2017	4	25	10	20	1827.34	1827.44	1824.17	1824.5	151054	1825.94	1814.76	1832.41	1844.56
2017	4	25	10	25	1824.57	1825	1822.65	1823.27	115236	1823.88	1814.83	1832.24	1844.36
2017	4	25	10	30	1823.22	1825.31	1823.22	1824.76	91827	1824	1815.27	1832.02	1844.17
2017	4	25	10	35	1824.75	1827.02	1824.21	1827.02	102282	1825.91	1815.63	1831.82	1843.99
2017	4	25	10	40	1827.1	1828.8	1826.98	1828.11	155220	1827.56	1815.92	1831.61	1843.81
2017	4	25	10	45	1828.15	1828.16	1825.64	1825.84	113845	1826.97	1816.21	1831.38	1843.62
2017	4	25	10	50	1825.71	1826.02	1823.09	1823.46	79605	1824.66	1816.38	1831.15	1843.43
2017	4	25	10	55	1823.45	1824.29	1822.57	1824.01	81023	1823.72	1816.56	1830.92	1843.25
2017	4	25	11	0	1824.14	1825.11	1823.61	1825.02	77453	1824.53	1816.75	1830.7	1843.08
2017	4	25	11	5	1825.09	1825.13	1824.21	1824.29	57390	1824.66	1816.84	1830.48	1842.91
2017	4	25	11	10	1824.2	1826.13	1824.19	1826.13	85338	1825.19	1817	1830.23	1842.77
2017	4	25	11	15	1826.29	1827.42	1826.24	1826.76	91313	1826.47	1817.15	1829.98	1842.63
2017	4	25	11	20	1826.5	1828.75	1826.5	1828.75	87933	1827.78	1817.41	1829.75	1842.49
2017	4	25	11	25	1828.36	1829.17	1828.36	1828.89	84044	1828.81	1817.69	1829.52	1842.34
2017	4	25	11	30	1828.83	1829.17	1827.1	1827.63	66699	1828.25	1817.89	1829.27	1842.19
2017	4	25	13	5	1827.77	1829.26	1827.75	1827.91	73494	1827.78	1818.08	1828.97	1842.05
2017	4	25	13	10	1827.96	1828.27	1826.28	1826.36	65694	1827.13	1818.29	1828.66	1841.91
2017	4	25	13	15	1826.34	1826.64	1825.1	1825.29	67523	1825.81	1818.51	1828.36	1841.78
2017	4	25	13	20	1825.31	1825.43	1824.42	1825.05	74354	1825.19	1818.7	1828.07	1841.61
2017	4	25	13	25	1824.86	1825.16	1823.46	1823.99	74668	1824.53	1818.86	1827.76	1841.44
2017	4	25	13	30	1824.02	1824.65	1823.6	1823.88	64953	1823.94	1819.02	1827.43	1841.27
2017	4	25	13	35	1824	1824.05	1822.58	1822.9	71962	1823.38	1819.26	1827.09	1841.1
2017	4	25	13	40	1822.75	1824.62	1822.69	1824.26	79435	1823.56	1819.5	1826.8	1840.94
2017	4	25	13	45	1824.12	1824.55	1821.34	1821.34	91917	1822.81	1819.66	1826.47	1840.76
2017	4	25	13	50	1821.2	1821.28	1818.89	1820.26	92958	1820.81	1819.83	1826.15	1840.58
2017	4	25	13	55	1820	1820	1818.53	1818.81	67298	1819.53	1820	1825.85	1840.4
2017	4	25	14	0	1818.83	1819.17	1818.56	1818.75	77321	1818.78	1820.17	1825.55	1840.21
2017	4	25	14	5	1818.75	1819.75	1817.95	1819.11	77560	1818.94	1820.3	1825.24	1840.03
2017	4	25	14	10	1819.22	1821.74	1819.22	1821.64	74201	1820.38	1820.44	1824.96	1839.87
2017	4	25	14	15	1821.49	1821.6	1818.97	1818.97	77210	1820.28	1820.52	1824.65	1839.69
2017	4	25	14	20	1818.8	1818.88	1816.72	1817.1	82814	1818.03	1820.61	1824.32	1839.52
2017	4	25	14	25	1817.15	1817.37	1814.71	1814.74	89254	1815.94	1820.72	1823.98	1839.35
2017	4	25	14	30	1814.7	1818.51	1814.65	1818.37	96285	1816.56	1820.85	1823.66	1839.18
2017	4	25	14	35	1818.42	1818.86	1818.07	1818.49	76604	1818.41	1820.98	1823.35	1839.01
2017	4	25	14	40	1818.43	1818.58	1816.66	1816.73	87072	1817.59	1820.98	1823.03	1838.82
2017	4	25	14	45	1816.84	1819.01	1816.74	1818.84	111135	1817.81	1821.02	1822.74	1838.65
2017	4	25	14	50	1819.03	1819.51	1818.71	1818.88	109694	1818.88	1821.07	1822.46	1838.46
2017	4	25	14	55	1818.8	1818.96	1816.99	1817.55	146987	1818.19	1821.04	1822.18	1838.27
2017	4	25	15	0	1817.65	1818.87	1817.09	1818.87	159634	1818.19	1821.11	1821.91	1838.08
2017	4	26	9	35	1812.86	1817.74	1812.86	1817.51	335704	1818.22	1821.1	1821.66	1837.89
2017	4	26	9	40	1817.46	1820.63	1817.29	1819.63	223841	1818.59	1821.09	1821.42	1837.7
2017	4	26	9	45	1819.74	1819.87	1816.31	1816.31	194456	1817.97	1821.01	1821.16	1837.5
2017	4	26	9	50	1816.26	1818.52	1815.01	1818.47	174570	1817.38	1821	1820.93	1837.31
2017	4	26	9	55	1818.47	1818.91	1816.5	1817.01	156046	1817.72	1820.98	1820.67	1837.12
2017	4	26	10	0	1816.99	1818.27	1816.27	1816.51	146414	1816.75	1821.02	1820.4	1836.93
2017	4	26	10	5	1816.23	1816.23	1813.08	1814.2	168974	1815.38	1821.01	1820.12	1836.73
2017	4	26	10	10	1814.17	1814.44	1811.04	1811.74	142940	1812.97	1821.01	1819.84	1836.51
2017	4	26	10	15	1811.7	1813.38	1811.27	1813.31	147774	1812.5	1821.07	1819.6	1836.3
2017	4	26	10	20	1813.38	1815.44	1813	1815.37	133868	1814.34	1821.05	1819.35	1836.1
2017	4	26	10	25	1815.43	1818.95	1815.43	1818.8	151388	1817.09	1821.14	1819.14	1835.91
2017	4	26	10	30	1818.71	1818.77	1817.31	1817.4	112790	1818.13	1821.3	1818.93	1835.7
2017	4	26	10	35	1817.23	1817.69	1816.37	1816.37	106934	1816.88	1821.34	1818.72	1835.49
2017	4	26	10	40	1816.34	1816.43	1815.36	1815.66	92350	1816	1821.29	1818.5	1835.27
2017	4	26	10	45	1815.84	1818.57	1815.58	1818.52	102156	1817.09	1821.24	1818.31	1835.07
2017	4	26	10	50	1818.64	1820.73	1818.6	1820.71	116876	1819.63	1821.16	1818.13	1834.88
2017	4	26	10	55	1820.48	1821.72	1819.74	1819.99	120679	1820.38	1821.08	1817.98	1834.69
2017	4	26	11	0	1819.92	1820.22	1819.12	1819.47	79311	1819.72	1820.94	1817.81	1834.5
2017	4	26	11	5	1819.28	1819.6	1817	1817.26	84590	1818.34	1820.81	1817.79	1834.31
2017	4	26	11	10	1817.27	1817.46	1816.79	1816.8	72416	1817.03	1820.7	1817.76	1834.12
2017	4	26	11	15	1816.76	1817.56	1815.99	1816.46	67311	1816.63	1820.55	1817.91	1833.93
2017	4	26	11	20	1816.46	1816.46	1815.18	1815.6	83924	1816.03	1820.35	1817.99	1833.73
2017	4	26	11	25	1815.7	1816.47	1815.16	1816.47	60863	1816.06	1820.15	1818.04	1833.54
2017	4	26	11	30	1816.35	1817.66	1816.35	1817.66	71518	1817.06	1820	1818.1	1833.35
2017	4	26	13	5	1817.77	1818.77	1817.39	1818.54	80355	1818.09	1819.92	1818.15	1833.17
2017	4	26	13	10	1818.57	1819	1818.26	1818.7	75497	1818.63	1819.83	1818.19	1832.99
2017	4	26	13	15	1818.85	1821.57	1818.85	1821.07	126928	1819.88	1819.76	1818.25	1832.81
2017	4	26	13	20	1821.09	1821.23	1819.21	1819.3	78957	1820.19	1819.67	1818.26	1832.63
2017	4	26	13	25	1819.4	1819.7	1819.14	1819.49	74403	1819.41	1819.55	1818.28	1832.45
2017	4	26	13	30	1819.42	1820.96	1819.35	1820.55	112587	1820	1819.44	1818.3	1832.29
2017	4	26	13	35	1820.49	1820.9	1819.2	1819.55	85484	1820.03	1819.28	1818.35	1832.13
2017	4	26	13	40	1819.57	1819.72	1818.61	1818.76	76640	1819.16	1819.1	1818.39	1831.96
2017	4	26	13	45	1818.61	1818.69	1817.77	1818.6	77305	1818.69	1818.95	1818.42	1831.8
2017	4	26	13	50	1818.57	1820.68	1818.55	1820.47	91604	1819.56	1818.81	1818.45	1831.65
2017	4	26	13	55	1820.34	1821.63	1820.16	1820.92	103009	1820.69	1818.72	1818.51	1831.5
2017	4	26	14	0	1820.94	1821.16	1820.08	1820.86	98095	1820.88	1818.64	1818.58	1831.37
2017	4	26	14	5	1820.92	1821.1	1819.68	1819.68	86751	1820.28	1818.55	1818.63	1831.24
2017	4	26	14	10	1819.65	1819.65	1817.49	1817.65	95152	1818.66	1818.44	1818.65	1831.11
2017	4	26	14	15	1817.74	1818.68	1817.58	1817.97	84681	1817.81	1818.33	1818.67	1830.98
2017	4	26	14	20	1817.96	1818.06	1815.59	1815.86	104619	1816.94	1818.21	1818.73	1830.84
2017	4	26	14	25	1815.8	1819.27	1815.62	1819.2	158407	1817.53	1818.12	1818.81	1830.72
2017	4	26	14	30	1819.2	1819.43	1818.19	1818.43	131363	1818.81	1818.07	1818.86	1830.61
2017	4	26	14	35	1818.37	1822.01	1818.31	1821.42	144377	1819.91	1818.09	1818.96	1830.51
2017	4	26	14	40	1821.49	1822.06	1820.85	1821.83	134270	1821.63	1818.14	1819.07	1830.41
2017	4	26	14	45	1821.8	1822.12	1820.13	1820.22	107803	1821.03	1818.17	1819.17	1830.31
2017	4	26	14	50	1820.14	1820.63	1819.19	1819.25	121686	1819.72	1818.17	1819.23	1830.23
2017	4	26	14	55	1819.09	1819.28	1817.85	1818.47	160791	1818.88	1818.12	1819.28	1830.17
2017	4	26	15	0	1818.3	1820.48	1818.27	1820.48	194997	1819.47	1818.14	1819.33	1830.13
2017	4	27	9	35	1815.11	1815.11	1808.63	1812.48	411390	1816.47	1818.06	1819.34	1830.06
2017	4	27	9	40	1812.6	1812.6	1805.14	1809.94	341191	1811.22	1817.98	1819.35	1829.99
2017	4	27	9	45	1809.64	1811.95	1809.64	1811.62	272696	1810.78	1817.86	1819.36	1829.92
2017	4	27	9	50	1811.68	1811.81	1808.35	1808.73	222815	1810.19	1817.69	1819.34	1829.84
2017	4	27	9	55	1808.5	1808.7	1806.23	1807.22	207244	1807.97	1817.52	1819.25	1829.79
2017	4	27	10	0	1807.09	1807.91	1800.68	1800.68	215182	1803.94	1817.2	1819.11	1829.71
2017	4	27	10	5	1801.05	1801.05	1797.44	1800.81	250074	1800.75	1816.88	1818.97	1829.63
2017	4	27	10	10	1800.98	1802.39	1800.82	1802.21	168786	1801.5	1816.62	1818.83	1829.56
2017	4	27	10	15	1802.36	1803.58	1802	1803.2	164432	1802.72	1816.34	1818.72	1829.52
2017	4	27	10	20	1803.16	1803.16	1798.55	1798.67	157960	1800.94	1816.01	1818.55	1829.45
2017	4	27	10	25	1798.58	1801.87	1798.39	1801.87	165406	1800.25	1815.7	1818.4	1829.39
2017	4	27	10	30	1801.91	1801.97	1800.22	1800.91	180575	1801.41	1815.43	1818.22	1829.31
2017	4	27	10	35	1800.94	1800.98	1794.4	1798.79	262648	1799.84	1815.08	1818.04	1829.23
2017	4	27	10	40	1798.88	1801.9	1798.78	1801.9	210796	1800.34	1814.82	1817.9	1829.15
2017	4	27	10	45	1802.58	1807.71	1802.15	1807.56	188815	1804.75	1814.66	1817.84	1829.09
2017	4	27	10	50	1807.84	1808.15	1805.76	1805.76	126670	1806.66	1814.51	1817.76	1829.04
2017	4	27	10	55	1805.67	1806.68	1804.95	1806.47	108142	1806.13	1814.42	1817.71	1829
2017	4	27	11	0	1806.62	1808.9	1806.46	1808.87	118663	1807.66	1814.34	1817.7	1828.95
2017	4	27	11	5	1808.92	1816.26	1808.92	1816.01	164342	1812.44	1814.35	1817.7	1828.92
2017	4	27	11	10	1816.24	1816.7	1814.31	1814.58	110713	1815.31	1814.28	1817.71	1828.88
2017	4	27	11	15	1814.73	1818.96	1814.53	1818.88	116931	1816.72	1814.3	1817.8	1828.84
2017	4	27	11	20	1818.85	1821.53	1818.69	1821.47	146973	1820.16	1814.39	1817.87	1828.81
2017	4	27	11	25	1821.28	1822.02	1821.17	1821.87	135433	1821.66	1814.5	1817.89	1828.79
2017	4	27	11	30	1822.16	1826.71	1822.05	1826.71	123176	1824.31	1814.65	1817.94	1828.79
2017	4	27	13	5	1827.17	1829.93	1827.17	1829.1	133062	1827.91	1814.79	1817.97	1828.8
2017	4	27	13	10	1829.26	1830.2	1828.83	1830.1	115257	1829.59	1814.97	1818.02	1828.81
2017	4	27	13	15	1830.07	1830.15	1826.7	1827.34	97154	1828.72	1815.11	1818.02	1828.82
2017	4	27	13	20	1827.25	1831.9	1827.15	1831.8	111262	1829.56	1815.37	1818.09	1828.85
2017	4	27	13	25	1831.77	1835.77	1831.67	1835.61	175843	1833.72	1815.7	1818.2	1828.9
2017	4	27	13	30	1835.46	1841.99	1835.05	1841.93	197511	1838.78	1816.14	1818.35	1828.96
2017	4	27	13	35	1842	1843.88	1841.88	1842.23	201399	1842.09	1816.61	1818.48	1829.02
2017	4	27	13	40	1842.08	1842.26	1839.16	1839.31	148511	1840.75	1817.01	1818.58	1829.06
2017	4	27	13	45	1839.46	1839.58	1836.68	1836.68	109690	1837.97	1817.34	1818.67	1829.08
2017	4	27	13	50	1836.54	1841.86	1836.33	1841.76	144536	1839.25	1817.75	1818.83	1829.11
2017	4	27	13	55	1841.74	1841.86	1840.11	1840.8	122078	1841.28	1818.14	1818.98	1829.14
2017	4	27	14	0	1840.96	1845.14	1840.87	1845.02	155456	1842.91	1818.56	1819.16	1829.18
2017	4	27	14	5	1845.06	1847.93	1844.96	1847.67	197011	1846.34	1819.06	1819.36	1829.23
2017	4	27	14	10	1847.88	1847.88	1845.37	1845.37	151259	1846.5	1819.51	1819.53	1829.25
2017	4	27	14	15	1845.49	1846.53	1844.14	1846.31	124393	1845.84	1819.96	1819.7	1829.29
2017	4	27	14	20	1846.28	1846.46	1842.93	1842.93	110102	1844.63	1820.37	1819.83	1829.31
2017	4	27	14	25	1842.83	1842.92	1842.11	1842.4	106364	1842.69	1820.79	1819.95	1829.33
2017	4	27	14	30	1842.46	1844.36	1842.46	1844.36	104956	1843.38	1821.24	1820.09	1829.33
2017	4	27	14	35	1844.5	1845.7	1844.49	1845.27	118927	1844.81	1821.67	1820.24	1829.34
2017	4	27	14	40	1845.35	1847.39	1845.21	1847.39	172822	1846.34	1822.14	1820.43	1829.34
2017	4	27	14	45	1847.38	1847.85	1845.8	1845.93	162680	1846.66	1822.58	1820.61	1829.34
2017	4	27	14	50	1846.07	1846.1	1842.65	1842.88	161770	1844.41	1822.99	1820.77	1829.32
2017	4	27	14	55	1842.91	1843.61	1842.4	1843.24	223764	1843.06	1823.44	1820.94	1829.31
2017	4	27	15	0	1842.9	1843.22	1842.79	1842.92	217326	1843.06	1823.87	1821.1	1829.29
2017	4	28	9	35	1838.74	1841.03	1834.43	1840.73	513284	1841.81	1824.31	1821.26	1829.25
2017	4	28	9	40	1840.93	1844.04	1840.93	1843.96	380714	1842.34	1824.74	1821.43	1829.21
2017	4	28	9	45	1844.02	1844.85	1840.07	1842.09	294549	1843.03	1825.16	1821.61	1829.18
2017	4	28	9	50	1841.95	1848.56	1841.95	1848.44	251140	1845.28	1825.63	1821.86	1829.16
2017	4	28	9	55	1848.6	1850.74	1847.47	1850.42	247013	1849.44	1826.13	1822.14	1829.15
2017	4	28	10	0	1850.8	1850.8	1846.41	1846.48	214587	1848.44	1826.59	1822.38	1829.12
2017	4	28	10	5	1846.38	1847.87	1845.91	1846.13	188793	1846.28	1827.07	1822.62	1829.12
2017	4	28	10	10	1846.01	1850.13	1845.07	1850.13	181207	1848.13	1827.62	1822.87	1829.12
2017	4	28	10	15	1849.99	1852.33	1849.5	1852.26	148207	1851.22	1828.18	1823.16	1829.13
2017	4	28	10	20	1852.27	1853.58	1851.41	1851.41	137256	1851.84	1828.86	1823.46	1829.13
2017	4	28	10	25	1851.36	1852.47	1851.29	1851.87	114588	1851.63	1829.6	1823.79	1829.13
2017	4	28	10	30	1852.12	1856.4	1851.88	1853.51	154614	1852.69	1830.33	1824.09	1829.14
2017	4	28	10	35	1853.93	1854.39	1852.25	1852.4	106169	1852.97	1831.1	1824.39	1829.14
2017	4	28	10	40	1852.36	1852.36	1850.29	1850.95	98249	1851.69	1831.87	1824.69	1829.15
2017	4	28	10	45	1850.72	1851.71	1849.87	1850.2	106171	1850.56	1832.73	1824.97	1829.17
2017	4	28	10	50	1849.99	1852.57	1849.88	1852.14	123717	1851.16	1833.63	1825.26	1829.2
2017	4	28	10	55	1852.12	1852.69	1850.75	1851	100537	1851.56	1834.49	1825.55	1829.22
2017	4	28	11	0	1850.96	1851.63	1848.24	1848.8	116470	1849.91	1835.29	1825.82	1829.25
2017	4	28	11	5	1848.93	1849.52	1847.88	1849.52	101037	1849.16	1836.18	1826.1	1829.28
2017	4	28	11	10	1849.61	1850.17	1845.58	1846.19	124784	1847.84	1836.96	1826.33	1829.29
2017	4	28	11	15	1846.25	1847.31	1845.56	1846.15	91790	1846.19	1837.75	1826.59	1829.3
2017	4	28	11	20	1846.34	1846.68	1845.26	1845.44	68891	1845.81	1838.57	1826.83	1829.3
2017	4	28	11	25	1845.34	1847	1844.92	1846.46	72018	1845.94	1839.35	1827.09	1829.29
2017	4	28	11	30	1846.64	1848.29	1846.64	1848.24	64021	1847.34	1840.07	1827.36	1829.29
2017	4	28	13	5	1848.21	1848.95	1847.45	1848.02	60250	1848.13	1840.81	1827.66	1829.27
2017	4	28	13	10	1847.9	1848.58	1847.47	1848.02	49854	1848.03	1841.54	1827.98	1829.27
2017	4	28	13	15	1847.91	1847.91	1846.54	1847.57	63640	1847.81	1842.22	1828.28	1829.27
2017	4	28	13	20	1847.62	1848.47	1847.37	1848.47	59847	1848	1842.79	1828.57	1829.29
2017	4	28	13	25	1848.52	1848.88	1846.81	1846.81	79706	1847.63	1843.35	1828.82	1829.3
2017	4	28	13	30	1846.79	1850.77	1846.15	1850.7	86515	1848.78	1843.91	1829.11	1829.32
2017	4	28	13	35	1850.84	1852.01	1850.47	1850.47	80994	1850.59	1844.42	1829.41	1829.36
2017	4	28	13	40	1850.54	1851.51	1850.34	1851.27	80071	1850.84	1844.94	1829.72	1829.4
2017	4	28	13	45	1851.22	1851.26	1850.1	1850.24	86027	1850.75	1845.35	1830	1829.44
2017	4	28	13	50	1850.34	1850.38	1848.79	1848.86	83445	1849.56	1845.7	1830.24	1829.48
2017	4	28	13	55	1848.9	1849.5	1848.39	1848.6	71975	1848.75	1846.02	1830.5	1829.5
2017	4	28	14	0	1848.5	1848.52	1847.49	1847.78	71001	1848.19	1846.38	1830.74	1829.52
2017	4	28	14	5	1847.74	1847.76	1846.09	1846.45	77243	1847.09	1846.63	1831	1829.53
2017	4	28	14	10	1846.48	1848.82	1846.23	1848.66	80119	1847.56	1846.86	1831.28	1829.55
2017	4	28	14	15	1848.58	1848.96	1848.04	1848.34	73971	1848.5	1846.98	1831.56	1829.54
2017	4	28	14	20	1848.27	1849.49	1848.27	1848.86	89222	1848.59	1847.09	1831.85	1829.54
2017	4	28	14	25	1848.98	1849.59	1848.49	1849.46	85411	1849.16	1847.27	1832.14	1829.53
2017	4	28	14	30	1849.5	1849.63	1848.19	1849.22	110485	1849.34	1847.49	1832.42	1829.52
2017	4	28	14	35	1849.24	1851.86	1849.14	1851.62	144117	1850.44	1847.66	1832.71	1829.53
2017	4	28	14	40	1851.67	1851.79	1850.53	1850.94	111689	1851.28	1847.84	1832.99	1829.53
2017	4	28	14	45	1850.84	1850.87	1849.45	1849.99	130903	1850.47	1847.93	1833.24	1829.53
2017	4	28	14	50	1850.14	1850.6	1849.5	1849.92	140164	1849.94	1847.97	1833.51	1829.53
2017	4	28	14	55	1850.03	1850.81	1849.83	1850.48	179431	1850.19	1848.06	1833.78	1829.52
2017	4	28	15	0	1850.54	1850.82	1850.33	1850.73	219135	1850.63	1848.14	1834.05	1829.5
2017	5	2	9	35	1849.22	1853.83	1847.91	1853.77	462709	1852.25	1848.33	1834.35	1829.49
2017	5	2	9	40	1853.81	1855.34	1849.1	1849.21	275291	1851.47	1848.44	1834.62	1829.47
2017	5	2	9	45	1849.04	1849.2	1846.42	1847.55	224599	1848.38	1848.5	1834.87	1829.45
2017	5	2	9	50	1847.25	1847.43	1843.83	1847.43	233237	1847.5	1848.54	1835.11	1829.39
2017	5	2	9	55	1847.17	1849.46	1846.77	1848.86	162091	1848.16	1848.56	1835.35	1829.35
2017	5	2	10	0	1848.93	1849.66	1847.88	1849.63	143075	1849.25	1848.63	1835.6	1829.31
2017	5	2	10	5	1849.75	1850.66	1849.5	1850.62	149618	1850.13	1848.77	1835.88	1829.29
2017	5	2	10	10	1850.47	1851.64	1848.89	1848.89	138887	1849.75	1848.86	1836.15	1829.25
2017	5	2	10	15	1848.86	1850.47	1848.59	1850.23	125002	1849.56	1848.99	1836.43	1829.21
2017	5	2	10	20	1850.21	1850.93	1848.44	1849.93	127842	1850.09	1849.15	1836.73	1829.17
2017	5	2	10	25	1850.07	1852.4	1849.18	1852.24	110214	1851.09	1849.3	1837.02	1829.15
2017	5	2	10	30	1852.07	1853.08	1851.4	1851.71	106839	1851.97	1849.47	1837.31	1829.13
2017	5	2	10	35	1851.71	1852.72	1851.03	1851.56	116010	1851.63	1849.52	1837.58	1829.11
2017	5	2	10	40	1851.53	1851.91	1851.16	1851.25	107569	1851.41	1849.54	1837.84	1829.1
2017	5	2	10	45	1851.14	1853.89	1851.14	1853.57	100996	1852.41	1849.66	1838.13	1829.1
2017	5	2	10	50	1853.5	1853.75	1849.63	1849.88	115948	1851.72	1849.73	1838.4	1829.09
2017	5	2	10	55	1849.95	1850.19	1849.01	1849.31	84591	1849.59	1849.71	1838.67	1829.08
2017	5	2	11	0	1849.24	1850.8	1849.07	1850.74	88365	1850.03	1849.69	1838.93	1829.06
2017	5	2	11	5	1850.81	1850.81	1849.27	1849.27	75207	1850	1849.65	1839.26	1829.04
